SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
LGBFORGE, EQ, 13-Apr-2020, 1.95, 1.95, 2.10, 1.90, 2.00, 2.00, 2.00, 31456, 0.63, 84, 25154, 81.16
LIBERTSHOE, EQ, 13-Apr-2020, 107.20, 104.50, 106.65, 101.25, 102.60, 102.75, 103.05, 66557, 68.58, 1575, 30555, 52.42
LICHSGFIN, EQ, 13-Apr-2020, 255.35, 255.35, 260.00, 239.50, 245.00, 244.00, 246.28, 3828808, 9429.54, 48343, 785871, 22.74
LICNETFGSC, EQ, 13-Apr-2020, 22.80, 24.39, 24.39, 21.70, 22.27, 22.22, 22.35, 14892, 3.33, 100, 9846, 68.98
LICNETFN50, EQ, 13-Apr-2020, 95.76, 96.99, 99.90, 91.80, 98.00, 95.09, 95.99, 1034, 0.99, 136, 481, 49.38
LICNFNHGP, EQ, 13-Apr-2020, 99.51, 99.51, 111.40, 86.20, 100.50, 100.30, 100.30, 8558, 8.58, 267, 1005, 12.56
LINCOLN, EQ, 13-Apr-2020, 136.10, 142.90, 142.90, 139.00, 142.90, 142.90, 142.42, 90445, 128.81, 1277, 71619, 80.90
LINCPEN, EQ, 13-Apr-2020, 138.55, 137.15, 143.40, 131.65, 131.65, 131.65, 133.23, 6042, 8.05, 108, 5237, 90.36
LINDEINDIA, EQ, 13-Apr-2020, 506.90, 518.00, 527.45, 496.00, 511.60, 511.95, 511.42, 31129, 159.20, 1903, 14303, 53.13
LIQUIDBEES, EQ, 13-Apr-2020, 1000.00, 1000.00, 1000.01, 999.50, 1000.00, 1000.00, 1000.00, 1421365, 14213.64, 4582, 637534, 82.72
LIQUIDETF, EQ, 13-Apr-2020, 1000.00, 999.99, 1000.01, 999.99, 1000.00, 1000.00, 1000.00, 4145, 41.45, 50, 3163, 82.89
LOKESHMACH, EQ, 13-Apr-2020, 16.60, 18.00, 18.00, 15.85, 16.00, 16.20, 16.48, 5707, 0.94, 124, 1878, 62.41
LOTUSEYE, EQ, 13-Apr-2020, 24.20, 24.20, 24.50, 23.50, 24.00, 24.00, 23.73, 1998, 0.47, 22, 1696, 99.88
LOVABLE, EQ, 13-Apr-2020, 42.60, 43.80, 44.00, 40.30, 41.70, 42.10, 42.16, 12023, 5.07, 289, 6350, 61.12
LPDC, EQ, 13-Apr-2020, 0.90, 0.90, 0.90, 0.90, 0.90, 0.90, 0.90, 130, 0.00, 4, 130, 100.00
LSIL, EQ, 13-Apr-2020, 0.35, 0.40, 0.40, 0.35, 0.40, 0.35, 0.39, 812150, 3.15, 240, 542735, 69.93
LT, EQ, 13-Apr-2020, 812.80, 812.80, 872.40, 807.95, 864.40, 865.45, 847.08, 9462929, 80158.97, 264873, 3165299, 38.11
LTI, EQ, 13-Apr-2020, 1398.65, 1413.00, 1424.95, 1393.55, 1400.00, 1399.25, 1405.28, 110210, 1548.76, 21942, 54193, 57.90
LTTS, EQ, 13-Apr-2020, 1173.85, 1195.00, 1195.00, 1125.00, 1149.00, 1155.85, 1143.23, 97383, 1113.32, 9216, 62789, 68.90
LUMAXIND, EQ, 13-Apr-2020, 1092.15, 1145.00, 1145.00, 1037.55, 1055.00, 1087.45, 1071.49, 9712, 104.06, 645, 6712, 79.04
LUMAXTECH, EQ, 13-Apr-2020, 62.85, 63.90, 66.00, 59.50, 65.25, 65.00, 63.58, 42715, 27.16, 360, 21626, 51.55
LUPIN, EQ, 13-Apr-2020, 790.15, 804.00, 848.80, 799.00, 825.00, 826.05, 828.94, 10064806, 83431.69, 232357, 1957570, 20.84
LUXIND, EQ, 13-Apr-2020, 945.20, 945.20, 957.50, 907.65, 920.00, 918.20, 924.37, 45825, 423.59, 1377, 6734, 16.61
LYKALABS, EQ, 13-Apr-2020, 20.40, 21.00, 21.50, 19.00, 20.00, 19.95, 20.10, 64555, 12.97, 810, 36827, 61.00
LYPSAGEMS, EQ, 13-Apr-2020, 2.80, 2.80, 2.90, 2.70, 2.90, 2.90, 2.84, 11841, 0.34, 60, 7707, 84.32
M&M, EQ, 13-Apr-2020, 381.40, 380.00, 380.00, 355.00, 362.35, 362.85, 364.64, 7717757, 28142.39, 129086, 1287157, 18.31
M&MFIN, EQ, 13-Apr-2020, 166.40, 167.65, 167.90, 150.25, 154.20, 153.95, 158.11, 3797320, 6004.06, 56564, 1063699, 33.31
M&MFIN, N1, 13-Apr-2020, 999.90, 980.01, 1000.00, 980.01, 1000.00, 1000.00, 999.63, 611, 6.11, 6, 611, 100.00
M&MFIN, N2, 13-Apr-2020, 1010.00, 1018.90, 1043.00, 1018.90, 1043.00, 1041.00, 1023.04, 451, 4.61, 18, 438, 98.87
M100, EQ, 13-Apr-2020, 14.04, 14.10, 14.48, 13.25, 13.38, 13.39, 13.56, 457581, 62.05, 1410, 283103, 63.40
M15RG, MF, 13-Apr-2020, 4.10, 4.46, 4.46, 4.46, 4.46, 4.46, 4.46, 401, 0.02, 1, 401, 100.00
M50, EQ, 13-Apr-2020, 90.31, 99.00, 99.00, 84.50, 87.70, 87.70, 86.57, 1709, 1.48, 49, 1079, 74.26
MAANALU, EQ, 13-Apr-2020, 36.75, 43.00, 44.10, 37.00, 39.95, 40.30, 41.21, 40006, 16.49, 637, 18112, 48.85
MACPOWER, SM, 13-Apr-2020, 35.55, 35.00, 36.70, 33.80, 36.70, 36.70, 34.13, 7000, 2.39, 5, 7000, 100.00
MADHAV, EQ, 13-Apr-2020, 19.65, 19.65, 19.65, 19.65, 19.65, 19.65, 19.65, 120, 0.02, 3, 120, 100.00
MADHUCON, EQ, 13-Apr-2020, 1.65, 1.65, 1.70, 1.65, 1.70, 1.70, 1.68, 6609, 0.11, 18, 6357, 100.00
MAGADSUGAR, EQ, 13-Apr-2020, 83.45, 87.60, 87.60, 79.30, 79.30, 79.30, 81.60, 36230, 29.56, 396, 24000, 71.61
MAGMA, EQ, 13-Apr-2020, 17.90, 18.55, 18.55, 17.25, 18.00, 17.90, 17.97, 277609, 49.88, 813, 216696, 83.65
MAGMA, N6, 13-Apr-2020, 975.00, 973.00, 973.00, 965.00, 965.00, 965.00, 968.81, 21, 0.20, 10, 21, 100.00
MAHABANK, EQ, 13-Apr-2020, 9.20, 9.10, 9.20, 8.90, 9.05, 9.05, 9.03, 260604, 23.53, 1073, 170463, 69.03
MAHEPC, EQ, 13-Apr-2020, 89.60, 89.60, 90.00, 87.50, 87.80, 88.20, 88.75, 23402, 20.77, 553, 13428, 73.78
MAHESHWARI, EQ, 13-Apr-2020, 149.05, 147.00, 152.00, 141.40, 149.25, 148.25, 146.75, 1079, 1.58, 76, 582, 62.45
MAHICKRA, SM, 13-Apr-2020, 78.00, 78.00, 78.00, 78.00, 78.00, 78.00, 78.00, 1500, 1.17, 1, 1500, 100.00
MAHINDCIE, EQ, 13-Apr-2020, 74.25, 76.00, 76.50, 71.00, 72.60, 72.00, 72.14, 145813, 105.20, 3322, 113781, 91.92
MAHLIFE, EQ, 13-Apr-2020, 195.05, 202.00, 202.00, 191.55, 194.45, 193.90, 195.41, 15205, 29.71, 977, 8544, 63.97
MAHLOG, EQ, 13-Apr-2020, 270.65, 270.00, 275.00, 246.00, 256.00, 253.50, 255.82, 73655, 188.42, 4738, 40296, 60.63
MAHSCOOTER, EQ, 13-Apr-2020, 2328.00, 2335.00, 2415.00, 2242.20, 2257.00, 2254.75, 2286.88, 3734, 85.39, 792, 2243, 67.85
MAHSEAMLES, EQ, 13-Apr-2020, 195.95, 207.00, 207.00, 191.50, 191.50, 192.55, 194.26, 29388, 57.09, 693, 17212, 75.45
MAITHANALL, EQ, 13-Apr-2020, 366.15, 366.15, 385.00, 355.10, 384.70, 380.05, 372.39, 20180, 75.15, 1201, 7001, 54.48
MAJESCO, EQ, 13-Apr-2020, 262.35, 273.45, 275.45, 260.00, 270.00, 270.40, 269.37, 6963, 18.76, 215, 4401, 67.55
MALUPAPER, EQ, 13-Apr-2020, 34.55, 34.30, 34.45, 31.10, 31.65, 31.30, 31.53, 78393, 24.72, 856, 46096, 69.62
MAN50ETF, EQ, 13-Apr-2020, 92.00, 82.40, 92.00, 82.40, 91.60, 91.60, 91.41, 4443, 4.06, 38, 2595, 59.78
MANAKALUCO, EQ, 13-Apr-2020, 3.95, 4.30, 4.30, 3.90, 4.05, 4.10, 4.14, 90312, 3.74, 420, 68860, 80.55
MANAKCOAT, EQ, 13-Apr-2020, 2.65, 2.65, 2.90, 2.65, 2.90, 2.90, 2.79, 45, 0.00, 3, 45, 100.00
MANAKSTEEL, EQ, 13-Apr-2020, 7.35, 7.70, 7.70, 7.60, 7.70, 7.70, 7.70, 10623, 0.82, 34, 10519, 99.96
MANALIPETC, EQ, 13-Apr-2020, 16.25, 17.85, 17.85, 14.80, 17.10, 17.00, 16.66, 1083442, 180.53, 4288, 602744, 59.04
MANAPPURAM, EQ, 13-Apr-2020, 112.05, 111.10, 112.05, 103.15, 106.10, 106.15, 106.53, 7537959, 8030.33, 36395, 1479882, 21.48
MANGCHEFER, EQ, 13-Apr-2020, 29.25, 30.45, 30.50, 26.50, 27.85, 27.95, 27.94, 94085, 26.28, 948, 56930, 65.28
MANGLMCEM, EQ, 13-Apr-2020, 150.15, 154.00, 163.00, 150.00, 159.70, 158.70, 159.61, 283214, 452.03, 3576, 104322, 41.12
MANGTIMBER, EQ, 13-Apr-2020, 6.00, 5.70, 6.25, 5.70, 6.25, 6.15, 5.82, 4725, 0.28, 16, 3965, 96.12
MANINDS, EQ, 13-Apr-2020, 40.55, 39.10, 40.80, 38.25, 38.70, 38.55, 38.80, 90487, 35.11, 826, 48302, 60.08
MANINFRA, EQ, 13-Apr-2020, 18.55, 18.80, 19.40, 17.20, 17.85, 17.80, 18.15, 66066, 11.99, 633, 38264, 62.31
MANUGRAPH, EQ, 13-Apr-2020, 7.00, 7.00, 7.30, 6.80, 6.95, 6.85, 6.89, 15987, 1.10, 107, 13954, 98.11
MANXT50, EQ, 13-Apr-2020, 231.00, 231.00, 231.00, 225.55, 230.00, 229.77, 228.93, 2625, 6.01, 24, 2427, 96.65
MARALOVER, EQ, 13-Apr-2020, 10.55, 11.05, 11.05, 11.00, 11.05, 11.05, 11.05, 6648, 0.73, 32, 4517, 79.99
MARATHON, EQ, 13-Apr-2020, 48.40, 52.80, 52.80, 45.35, 47.50, 48.40, 48.02, 5711, 2.74, 166, 3640, 66.73
MARICO, EQ, 13-Apr-2020, 296.60, 296.60, 296.60, 285.50, 291.00, 291.05, 290.56, 3570311, 10373.72, 52574, 1093517, 33.02
MARINE, SM, 13-Apr-2020, 90.75, 89.75, 90.00, 89.00, 89.85, 89.85, 89.69, 14000, 12.56, 7, 6000, 50.00
MARKSANS, EQ, 13-Apr-2020, 21.45, 23.55, 23.55, 21.30, 22.45, 22.45, 22.49, 6561558, 1475.87, 15611, 3365915, 55.15
MARUTI, EQ, 13-Apr-2020, 5326.65, 5285.00, 5343.40, 5001.00, 5270.00, 5283.15, 5166.27, 2192269, 113258.59, 221195, 360179, 17.95
MASFIN, EQ, 13-Apr-2020, 583.05, 612.20, 612.20, 600.20, 612.20, 612.15, 611.81, 9829, 60.14, 349, 9066, 95.70
MASTEK, EQ, 13-Apr-2020, 212.20, 229.00, 229.00, 200.00, 205.70, 205.10, 209.37, 56458, 118.21, 3097, 35790, 67.21
MATRIMONY, EQ, 13-Apr-2020, 264.90, 271.00, 274.30, 262.85, 265.00, 264.70, 267.33, 7030, 18.79, 356, 3962, 69.24
MAWANASUG, EQ, 13-Apr-2020, 28.80, 30.20, 30.20, 27.40, 27.40, 27.40, 28.32, 94792, 26.85, 444, 72736, 80.05
MAXINDIA, EQ, 13-Apr-2020, 59.50, 60.35, 60.35, 58.60, 59.90, 59.95, 59.74, 51924, 31.02, 554, 32961, 70.85
MAXVIL, EQ, 13-Apr-2020, 31.50, 31.75, 32.35, 25.80, 28.75, 28.00, 29.11, 97295, 28.32, 596, 28239, 87.07
MAYURUNIQ, EQ, 13-Apr-2020, 161.75, 165.00, 167.20, 155.40, 158.00, 159.05, 159.82, 50490, 80.69, 2203, 31402, 78.66
MAZDA, EQ, 13-Apr-2020, 242.90, 243.10, 246.65, 231.00, 232.95, 233.70, 235.98, 12410, 29.29, 667, 3665, 57.07
MBLINFRA, EQ, 13-Apr-2020, 3.30, 3.35, 3.45, 3.30, 3.45, 3.45, 3.43, 68780, 2.36, 73, 68752, 100.00
MCDHOLDING, EQ, 13-Apr-2020, 15.20, 16.70, 16.70, 16.70, 16.70, 16.70, 16.70, 13761, 2.30, 63, 12431, 91.45
MCDOWELL-N, EQ, 13-Apr-2020, 550.90, 555.30, 575.30, 548.65, 570.75, 571.50, 563.55, 3063806, 17266.06, 73341, 1221506, 44.84
MCL, SM, 13-Apr-2020, 74.00, 76.70, 76.70, 76.70, 76.70, 76.70, 76.70, 1200, 0.92, 1, 1200, 100.00
MCLEODRUSS, EQ, 13-Apr-2020, 2.50, 2.60, 2.60, 2.60, 2.60, 2.60, 2.60, 8284, 0.22, 38, 7891, 100.00
MCX, EQ, 13-Apr-2020, 998.70, 1000.00, 1052.30, 985.75, 1031.60, 1033.60, 1024.77, 368823, 3779.57, 24731, 149299, 43.06
MDL, SM, 13-Apr-2020, 17.75, 16.90, 17.00, 16.90, 17.00, 17.00, 16.95, 4000, 0.68, 2, 2000, 50.00
MEGASOFT, EQ, 13-Apr-2020, 6.10, 6.10, 6.40, 5.80, 6.10, 6.10, 6.05, 15921, 0.96, 98, 11820, 79.22
MEGH, EQ, 13-Apr-2020, 46.70, 46.90, 46.90, 43.85, 44.60, 44.25, 44.65, 594217, 265.33, 3721, 292419, 58.42
MENONBE, EQ, 13-Apr-2020, 31.10, 33.75, 34.00, 29.75, 31.05, 31.30, 31.31, 58698, 18.38, 210, 53722, 92.23
MEP, EQ, 13-Apr-2020, 10.75, 11.25, 11.25, 11.15, 11.25, 11.25, 11.25, 157649, 17.74, 204, 153366, 98.07
METALFORGE, EQ, 13-Apr-2020, 4.45, 4.05, 4.75, 4.05, 4.65, 4.65, 4.46, 15571, 0.69, 111, 14283, 92.02
METROPOLIS, EQ, 13-Apr-2020, 1361.05, 1335.10, 1371.25, 1331.15, 1342.00, 1337.55, 1340.72, 93321, 1251.17, 3128, 62275, 75.20
MFSL, EQ, 13-Apr-2020, 352.20, 355.00, 368.90, 347.15, 352.50, 350.95, 355.90, 1434385, 5105.05, 65076, 402087, 30.44
MGL, EQ, 13-Apr-2020, 898.45, 910.00, 960.00, 872.00, 958.95, 949.65, 926.42, 985520, 9130.06, 39939, 249057, 30.05
MHRIL, EQ, 13-Apr-2020, 140.55, 148.55, 148.55, 135.00, 137.65, 137.85, 137.96, 25112, 34.64, 761, 17787, 73.70
MIC, EQ, 13-Apr-2020, 0.60, 0.65, 0.65, 0.60, 0.65, 0.65, 0.63, 79655, 0.50, 117, 71659, 95.99
MIDHANI, EQ, 13-Apr-2020, 203.25, 221.45, 225.10, 215.10, 218.25, 218.40, 219.53, 2370316, 5203.49, 34083, 632775, 30.41
MINDACORP, EQ, 13-Apr-2020, 65.55, 65.00, 65.00, 60.00, 62.50, 62.30, 62.23, 182647, 113.66, 3209, 85511, 58.38
MINDAIND, EQ, 13-Apr-2020, 262.00, 264.50, 264.50, 237.00, 246.25, 247.15, 245.06, 273374, 669.92, 22937, 122555, 57.42
MINDTECK, EQ, 13-Apr-2020, 15.35, 16.00, 16.50, 15.75, 15.90, 16.35, 16.37, 17818, 2.92, 212, 14467, 83.80
MINDTREE, EQ, 13-Apr-2020, 733.75, 734.15, 750.00, 708.25, 740.85, 739.65, 735.63, 518713, 3815.83, 16475, 90579, 19.68
MIRCELECTR, EQ, 13-Apr-2020, 4.50, 4.70, 4.70, 4.55, 4.70, 4.70, 4.67, 222191, 10.39, 292, 173097, 78.11
MIRZAINT, EQ, 13-Apr-2020, 47.15, 45.70, 46.50, 42.80, 43.60, 43.35, 43.92, 281871, 123.79, 2579, 115158, 51.23
MITTAL, SM, 13-Apr-2020, 97.50, 98.10, 101.05, 98.00, 99.00, 99.00, 99.56, 15000, 14.93, 12, 5000, 36.36
MMFL, EQ, 13-Apr-2020, 187.40, 196.00, 196.00, 180.05, 187.00, 190.05, 190.58, 4809, 9.16, 206, 2694, 82.54
MMP, EQ, 13-Apr-2020, 51.70, 55.95, 55.95, 50.50, 55.00, 54.85, 54.67, 4068, 2.22, 42, 3418, 86.69
MMTC, EQ, 13-Apr-2020, 13.55, 13.95, 13.95, 13.30, 13.55, 13.60, 13.58, 699887, 95.01, 3451, 285529, 48.39
MOHOTAIND, EQ, 13-Apr-2020, 4.90, 4.90, 5.10, 4.70, 5.10, 5.10, 5.00, 5940, 0.30, 37, 5834, 98.22
MOIL, EQ, 13-Apr-2020, 107.85, 110.50, 115.05, 109.00, 110.95, 110.95, 112.29, 415685, 466.76, 6989, 174829, 46.48
MOKSH, SM, 13-Apr-2020, 26.25, 21.55, 21.55, 21.55, 21.55, 21.55, 21.55, 6000, 1.29, 2, 6000, 100.00
MOLDTECH, EQ, 13-Apr-2020, 34.10, 35.00, 35.50, 34.05, 34.65, 34.85, 34.92, 5390, 1.88, 240, 2274, 68.45
MOLDTKPAC, EQ, 13-Apr-2020, 169.20, 136.00, 166.70, 136.00, 160.00, 161.80, 151.95, 99427, 151.07, 2702, 47510, 53.61
MONTECARLO, EQ, 13-Apr-2020, 159.30, 164.00, 164.00, 153.10, 155.30, 154.80, 156.89, 7011, 11.00, 485, 3417, 55.25
MORARJEE, EQ, 13-Apr-2020, 7.95, 7.80, 8.30, 7.65, 8.30, 8.30, 7.74, 1985, 0.15, 10, 1968, 99.90
MOREPENLAB, EQ, 13-Apr-2020, 17.25, 18.90, 18.90, 15.55, 15.85, 15.75, 16.38, 5170479, 846.86, 10336, 2411354, 48.82
MOTHERSUMI, EQ, 13-Apr-2020, 66.05, 66.75, 67.20, 62.15, 63.10, 63.15, 63.71, 13170395, 8391.07, 53318, 3205782, 26.24
MOTILALOFS, EQ, 13-Apr-2020, 518.20, 529.00, 529.00, 504.55, 519.00, 519.05, 518.58, 86286, 447.46, 6287, 49460, 62.28
MOTOGENFIN, EQ, 13-Apr-2020, 26.90, 26.90, 28.50, 25.80, 27.00, 25.90, 26.23, 1177, 0.31, 26, 1125, 97.49
MPHASIS, EQ, 13-Apr-2020, 675.60, 676.00, 679.00, 670.30, 670.30, 670.55, 671.51, 61067, 410.07, 3251, 25317, 57.84
MPSLTD, EQ, 13-Apr-2020, 235.75, 241.00, 259.30, 232.15, 259.30, 259.30, 249.62, 8593, 21.45, 356, 7754, 90.27
MRF, EQ, 13-Apr-2020, 60017.90, 59500.00, 59831.40, 57101.00, 57103.00, 57399.20, 58252.55, 13752, 8010.89, 9793, 3534, 31.15
MRPL, EQ, 13-Apr-2020, 26.05, 26.75, 27.95, 26.45, 27.30, 27.15, 27.20, 490443, 133.40, 3070, 259391, 57.85
MSTCLTD, EQ, 13-Apr-2020, 90.70, 91.10, 92.05, 86.20, 86.20, 86.30, 87.13, 231787, 201.96, 1788, 130201, 59.70
MTEDUCARE, EQ, 13-Apr-2020, 8.70, 9.10, 9.10, 9.10, 9.10, 9.10, 9.10, 20299, 1.85, 61, 19922, 98.76
MTNL, EQ, 13-Apr-2020, 7.00, 7.60, 7.70, 7.10, 7.70, 7.70, 7.52, 1047602, 78.76, 3921, 627541, 60.73
MUKANDENGG, EQ, 13-Apr-2020, 7.90, 7.75, 7.75, 7.20, 7.20, 7.20, 7.71, 647, 0.05, 9, 647, 100.00
MUKANDLTD, EQ, 13-Apr-2020, 14.80, 15.50, 15.50, 15.50, 15.50, 15.50, 15.50, 14212, 2.20, 38, 14166, 100.00
MUKANDLTD, P1, 13-Apr-2020, 3.50, 2.90, 3.00, 2.90, 3.00, 3.00, 2.94, 596, 0.02, 4, 595, 100.00
MUKTAARTS, EQ, 13-Apr-2020, 20.65, 20.10, 20.80, 18.35, 20.80, 19.80, 19.49, 8909, 1.74, 199, 4598, 59.02
MUNJALAU, EQ, 13-Apr-2020, 35.05, 34.65, 34.95, 32.05, 33.05, 33.05, 33.14, 126493, 41.92, 1261, 66543, 59.81
MUNJALSHOW, EQ, 13-Apr-2020, 73.05, 72.20, 74.25, 71.00, 71.75, 71.40, 71.92, 25072, 18.03, 378, 16734, 80.73
MURUDCERA, EQ, 13-Apr-2020, 12.00, 13.15, 14.40, 10.95, 14.40, 14.40, 13.72, 236814, 32.48, 957, 102462, 44.03
MUTHOOTCAP, EQ, 13-Apr-2020, 232.20, 237.00, 247.00, 221.70, 226.00, 225.45, 224.80, 29156, 65.54, 1122, 20200, 75.38
MUTHOOTFIN, EQ, 13-Apr-2020, 734.95, 743.00, 751.65, 708.45, 748.15, 746.00, 732.37, 2165713, 15861.03, 119542, 806085, 41.40
N100, EQ, 13-Apr-2020, 618.56, 636.75, 636.80, 608.50, 610.00, 612.15, 614.04, 41016, 251.86, 2197, 22654, 72.71
NABARD, N2, 13-Apr-2020, 1169.99, 1170.01, 1170.01, 1170.00, 1170.00, 1170.00, 1170.00, 6724, 78.67, 35, 5234, 100.00
NACLIND, EQ, 13-Apr-2020, 23.85, 28.30, 28.30, 24.55, 27.00, 26.15, 26.51, 86008, 22.80, 415, 46878, 62.20
NAGREEKEXP, EQ, 13-Apr-2020, 9.25, 9.25, 10.15, 8.50, 8.75, 8.75, 8.74, 8550, 0.75, 64, 3384, 72.39
NAHARCAP, EQ, 13-Apr-2020, 53.80, 50.45, 55.45, 50.25, 52.45, 52.45, 51.57, 1269, 0.65, 45, 676, 53.27
NAHARINDUS, EQ, 13-Apr-2020, 19.15, 20.00, 20.05, 18.40, 19.50, 19.45, 19.15, 774, 0.15, 31, 411, 75.27
NAHARPOLY, EQ, 13-Apr-2020, 29.75, 30.50, 31.00, 28.20, 28.85, 28.70, 29.13, 2963, 0.86, 66, 1467, 70.84
NAHARSPING, EQ, 13-Apr-2020, 28.65, 30.50, 30.50, 28.00, 29.50, 29.90, 29.37, 5322, 1.56, 130, 3725, 85.89
NAM-INDIA, EQ, 13-Apr-2020, 287.00, 290.00, 292.80, 270.30, 282.20, 281.35, 279.91, 1646575, 4608.89, 28497, 385147, 25.51
NATCOPHARM, EQ, 13-Apr-2020, 585.25, 596.00, 640.00, 592.95, 605.00, 607.85, 622.56, 1230450, 7660.24, 44644, 297794, 26.05
NATHBIOGEN, EQ, 13-Apr-2020, 180.75, 198.80, 198.80, 184.50, 198.80, 198.80, 198.23, 17562, 34.81, 382, 15783, 89.87
NATIONALUM, EQ, 13-Apr-2020, 30.40, 30.40, 31.15, 29.55, 30.35, 30.30, 30.02, 9333279, 2802.03, 15729, 2856679, 36.51
NATNLSTEEL, EQ, 13-Apr-2020, 1.05, 1.10, 1.10, 1.10, 1.10, 1.10, 1.10, 10295, 0.11, 15, 10295, 100.00
NAUKRI, EQ, 13-Apr-2020, 2241.95, 2222.00, 2359.90, 2140.50, 2164.00, 2161.30, 2226.53, 320698, 7140.44, 28934, 107666, 37.96
NAVINFLUOR, EQ, 13-Apr-2020, 1534.35, 1500.00, 1517.90, 1422.45, 1460.00, 1456.35, 1476.04, 215820, 3185.59, 19960, 132235, 65.50
NAVKARCORP, EQ, 13-Apr-2020, 20.70, 21.20, 21.50, 18.60, 19.90, 19.95, 19.87, 174192, 34.60, 1002, 76807, 47.20
NAVNETEDUL, EQ, 13-Apr-2020, 65.60, 65.00, 66.80, 63.10, 66.00, 65.85, 64.96, 17515, 11.38, 495, 9168, 66.43
NBCC, EQ, 13-Apr-2020, 18.30, 18.30, 19.70, 17.50, 19.40, 19.25, 18.80, 7816459, 1469.56, 16049, 2339081, 33.71
NBIFIN, EQ, 13-Apr-2020, 1374.85, 1374.85, 1374.85, 1374.85, 1374.85, 1374.85, 1374.85, 5, 0.07, 3, 5, 100.00
NBVENTURES, EQ, 13-Apr-2020, 38.20, 38.40, 38.40, 36.50, 36.90, 36.95, 37.15, 77307, 28.72, 1153, 61271, 90.91
NCC, EQ, 13-Apr-2020, 20.15, 20.30, 24.15, 19.65, 24.15, 23.95, 22.29, 57793037, 12879.33, 79805, 10875716, 21.04
NCLIND, EQ, 13-Apr-2020, 60.50, 63.85, 71.70, 57.30, 69.10, 70.10, 68.62, 912722, 626.30, 7191, 196996, 23.16
NDGL, EQ, 13-Apr-2020, 436.85, 454.40, 454.40, 420.15, 420.15, 421.20, 422.40, 192, 0.81, 19, 124, 94.66
NDL, EQ, 13-Apr-2020, 15.35, 15.90, 15.90, 14.25, 14.35, 14.45, 14.56, 53229, 7.75, 301, 22194, 68.51
NDTV, EQ, 13-Apr-2020, 25.50, 25.05, 25.95, 25.00, 25.25, 25.10, 25.16, 16263, 4.09, 203, 8289, 70.23
NECCLTD, EQ, 13-Apr-2020, 4.40, 4.20, 4.85, 4.20, 4.25, 4.25, 4.47, 58071, 2.59, 197, 33044, 64.98
NECLIFE, EQ, 13-Apr-2020, 15.85, 17.40, 17.40, 14.40, 15.20, 15.30, 15.55, 829346, 129.00, 2567, 417596, 54.77
NELCAST, EQ, 13-Apr-2020, 42.25, 41.30, 42.75, 38.00, 39.00, 39.55, 39.75, 81423, 32.37, 884, 36027, 56.81
NELCO, EQ, 13-Apr-2020, 157.50, 158.90, 189.00, 153.15, 189.00, 189.00, 179.80, 830849, 1493.83, 11004, 161055, 19.66
NESCO, EQ, 13-Apr-2020, 478.05, 481.00, 482.85, 462.10, 471.00, 466.90, 467.42, 47786, 223.36, 2005, 25602, 61.43
NESTLEIND, EQ, 13-Apr-2020, 16839.70, 16845.00, 16974.00, 16330.15, 16610.00, 16599.95, 16604.25, 83132, 13803.44, 20941, 23572, 33.42
NETF, EQ, 13-Apr-2020, 91.21, 91.21, 94.64, 85.10, 90.00, 90.00, 89.54, 739, 0.66, 42, 201, 27.24
NETFCONSUM, EQ, 13-Apr-2020, 48.77, 46.50, 51.50, 46.50, 48.52, 48.54, 50.01, 1197, 0.60, 54, 988, 87.05
NETFDIVOPP, EQ, 13-Apr-2020, 26.27, 27.50, 27.50, 24.41, 25.95, 25.95, 26.79, 411, 0.11, 14, 336, 99.70
NETFLTGILT, EQ, 13-Apr-2020, 20.78, 20.50, 20.73, 20.50, 20.72, 20.72, 20.59, 186341, 38.37, 86, 156899, 85.47
NETFMID150, EQ, 13-Apr-2020, 48.79, 51.50, 51.50, 44.50, 47.00, 47.19, 47.83, 58926, 28.18, 275, 49000, 88.58
NETFNIF100, EQ, 13-Apr-2020, 105.00, 110.00, 110.00, 92.33, 98.00, 97.90, 98.59, 2146, 2.12, 57, 1858, 93.32
NETFNV20, EQ, 13-Apr-2020, 48.78, 49.00, 49.00, 43.01, 48.80, 48.63, 46.94, 11104, 5.21, 106, 6412, 61.91
NETWORK18, EQ, 13-Apr-2020, 19.25, 19.50, 19.70, 18.30, 19.10, 19.20, 19.06, 250422, 47.73, 1544, 109774, 49.24
NEULANDLAB, EQ, 13-Apr-2020, 347.10, 351.00, 385.00, 350.05, 377.00, 378.30, 368.12, 51999, 191.42, 2420, 28456, 64.49
NEWGEN, EQ, 13-Apr-2020, 117.30, 127.95, 128.00, 111.55, 119.95, 119.60, 121.74, 42156, 51.32, 1517, 24157, 59.97
NEXTMEDIA, EQ, 13-Apr-2020, 3.50, 3.50, 3.50, 3.35, 3.50, 3.50, 3.48, 1660, 0.06, 11, 1250, 100.00
NFL, EQ, 13-Apr-2020, 24.05, 24.00, 24.00, 22.50, 23.75, 23.60, 23.48, 674177, 158.28, 2890, 349971, 55.22
