SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
CENTUM, EQ, 28-Sep-2020, 302.95, 309.95, 316.90, 307.55, 312.00, 310.75, 311.47, 3249, 10.12, 366, 934, 28.75
CENTURYPLY, EQ, 28-Sep-2020, 164.80, 168.00, 170.45, 164.50, 166.00, 166.85, 167.58, 194043, 325.19, 9047, 85271, 43.94
CENTURYTEX, EQ, 28-Sep-2020, 327.95, 331.95, 339.50, 329.10, 334.30, 333.90, 334.98, 542852, 1818.43, 8155, 130196, 23.98
CERA, EQ, 28-Sep-2020, 2243.25, 2309.95, 2309.95, 2253.35, 2289.95, 2293.05, 2291.53, 3974, 91.07, 1074, 2435, 61.27
CEREBRAINT, EQ, 28-Sep-2020, 29.35, 29.35, 29.70, 28.65, 29.60, 29.30, 29.18, 56806, 16.58, 176, 41067, 72.29
CESC, EQ, 28-Sep-2020, 633.00, 636.10, 639.75, 621.70, 623.10, 624.25, 627.12, 284361, 1783.28, 12850, 100044, 35.18
CESCVENT, EQ, 28-Sep-2020, 230.90, 232.75, 238.60, 231.10, 232.70, 232.80, 233.98, 42454, 99.33, 1078, 28550, 67.25
CGCL, EQ, 28-Sep-2020, 223.85, 225.00, 231.15, 222.85, 225.35, 227.90, 227.03, 74961, 170.19, 4523, 11872, 15.84
CGPOWER, EQ, 28-Sep-2020, 21.75, 22.00, 22.50, 21.25, 22.00, 21.90, 21.90, 2744097, 600.83, 4665, 1875297, 68.34
CHALET, EQ, 28-Sep-2020, 139.85, 141.10, 144.80, 140.20, 141.75, 141.80, 141.84, 211327, 299.75, 4237, 137243, 64.94
CHAMBLFERT, EQ, 28-Sep-2020, 150.90, 154.00, 154.70, 151.40, 154.20, 153.70, 152.84, 448432, 685.37, 10371, 231179, 51.55
CHEMBOND, EQ, 28-Sep-2020, 152.65, 153.80, 156.95, 152.15, 154.70, 154.00, 154.22, 9871, 15.22, 299, 5680, 57.54
CHEMFAB, EQ, 28-Sep-2020, 138.25, 138.45, 142.85, 138.00, 140.00, 140.15, 140.50, 3138, 4.41, 146, 2214, 70.55
CHENNPETRO, EQ, 28-Sep-2020, 66.65, 68.00, 70.65, 67.40, 70.30, 70.10, 69.21, 562775, 389.49, 5093, 200788, 35.68
CHOLAFIN, EQ, 28-Sep-2020, 238.70, 240.50, 249.85, 238.00, 249.00, 248.85, 245.44, 6419447, 15755.86, 72428, 944720, 14.72
CHOLAHLDNG, EQ, 28-Sep-2020, 395.95, 408.00, 408.00, 400.00, 401.45, 406.00, 404.81, 37664, 152.47, 3337, 30972, 82.23
CIGNITITEC, EQ, 28-Sep-2020, 383.55, 383.00, 403.00, 383.00, 403.00, 401.30, 398.14, 178609, 711.11, 3583, 131408, 73.57
CIMMCO, EQ, 28-Sep-2020, 19.35, 19.40, 20.15, 19.10, 19.70, 19.55, 19.68, 22637, 4.45, 207, 15766, 69.65
CINELINE, EQ, 28-Sep-2020, 25.55, 25.70, 28.75, 25.70, 28.25, 28.35, 27.63, 192940, 53.31, 954, 80204, 41.57
CIPLA, EQ, 28-Sep-2020, 770.10, 772.10, 778.00, 755.60, 773.00, 774.80, 768.52, 9291117, 71403.72, 137578, 1161143, 12.50
CLNINDIA, EQ, 28-Sep-2020, 329.50, 330.00, 336.70, 330.00, 335.00, 334.50, 334.30, 20938, 70.00, 1377, 10220, 48.81
CMICABLES, EQ, 28-Sep-2020, 33.65, 34.75, 35.20, 33.70, 34.25, 34.55, 34.76, 35970, 12.50, 240, 24207, 67.30
CMMIPL, SM, 28-Sep-2020, 3.05, 2.90, 2.90, 2.90, 2.90, 2.90, 2.90, 3000, 0.09, 1, 3000, 100.00
CNOVAPETRO, EQ, 28-Sep-2020, 5.75, 5.75, 5.75, 5.75, 5.75, 5.75, 5.75, 1, 0.00, 1, 1, 100.00
COALINDIA, EQ, 28-Sep-2020, 117.10, 117.90, 121.30, 117.90, 120.00, 120.00, 120.16, 9443818, 11347.57, 39981, 2576117, 27.28
COCHINSHIP, EQ, 28-Sep-2020, 317.75, 324.00, 333.80, 321.00, 333.80, 332.40, 329.78, 454347, 1498.36, 9850, 145682, 32.06
COFORGE, EQ, 28-Sep-2020, 2304.35, 2328.05, 2393.00, 2301.20, 2382.85, 2384.00, 2351.86, 625090, 14701.26, 36175, 130062, 20.81
COLPAL, EQ, 28-Sep-2020, 1415.70, 1420.00, 1447.95, 1412.00, 1442.20, 1440.90, 1434.92, 654852, 9396.61, 25206, 155873, 23.80
COMPINFO, EQ, 28-Sep-2020, 14.45, 14.55, 15.85, 14.55, 15.65, 15.55, 15.59, 349909, 54.56, 775, 174553, 49.89
COMPUSOFT, EQ, 28-Sep-2020, 7.35, 7.70, 7.70, 7.70, 7.70, 7.70, 7.70, 15039, 1.16, 31, 15014, 99.83
CONCOR, EQ, 28-Sep-2020, 375.25, 376.30, 389.50, 376.30, 381.00, 380.30, 383.97, 1541157, 5917.53, 17671, 871742, 56.56
CONFIPET, EQ, 28-Sep-2020, 20.90, 20.70, 21.05, 20.30, 20.50, 20.55, 20.78, 255130, 53.02, 772, 215187, 84.34
CONSOFINVT, EQ, 28-Sep-2020, 31.10, 30.20, 32.15, 30.00, 32.15, 32.15, 31.69, 548, 0.17, 6, 453, 82.66
CONTROLPR, EQ, 28-Sep-2020, 223.85, 230.00, 243.90, 227.20, 243.90, 240.95, 238.87, 69647, 166.37, 2087, 21964, 31.54
CORALFINAC, EQ, 28-Sep-2020, 20.75, 20.05, 21.60, 19.75, 21.60, 21.35, 20.84, 14045, 2.93, 48, 12392, 88.23
CORDSCABLE, EQ, 28-Sep-2020, 38.85, 40.00, 40.00, 38.30, 39.20, 39.30, 39.11, 11463, 4.48, 291, 5627, 49.09
COROMANDEL, EQ, 28-Sep-2020, 789.55, 793.00, 807.00, 790.75, 803.05, 801.70, 799.85, 392311, 3137.91, 13015, 298090, 75.98
COSMOFILMS, EQ, 28-Sep-2020, 409.05, 413.00, 420.00, 412.30, 415.05, 415.40, 416.75, 36432, 151.83, 1610, 17622, 48.37
COUNCODOS, EQ, 28-Sep-2020, 1.15, 1.25, 1.25, 1.10, 1.20, 1.20, 1.14, 41524, 0.47, 57, 33726, 81.22
CPSEETF, EQ, 28-Sep-2020, 16.27, 16.45, 16.93, 16.35, 16.81, 16.84, 16.82, 782079, 131.51, 1380, 666037, 85.16
CREATIVE, EQ, 28-Sep-2020, 116.60, 121.00, 122.00, 113.10, 122.00, 118.85, 117.85, 14300, 16.85, 105, 708, 4.95
CREDITACC, EQ, 28-Sep-2020, 697.80, 700.00, 706.90, 689.00, 700.90, 701.70, 701.63, 72958, 511.90, 12929, 43750, 59.97
CREST, EQ, 28-Sep-2020, 78.60, 78.85, 82.95, 78.00, 82.05, 82.00, 80.90, 13937, 11.28, 617, 5014, 35.98
CRISIL, EQ, 28-Sep-2020, 1709.45, 1730.00, 1758.00, 1712.30, 1753.00, 1750.35, 1739.98, 20085, 349.47, 3907, 11688, 58.19
CROMPTON, EQ, 28-Sep-2020, 260.90, 264.95, 264.95, 256.80, 258.50, 260.30, 260.39, 919309, 2393.82, 25991, 748065, 81.37
CSBBANK, EQ, 28-Sep-2020, 219.10, 219.95, 231.90, 219.60, 230.00, 230.15, 228.09, 176198, 401.90, 3811, 81126, 46.04
CTE, EQ, 28-Sep-2020, 23.75, 24.00, 24.80, 23.55, 23.75, 23.80, 23.74, 7618, 1.81, 59, 6654, 87.35
CUB, EQ, 28-Sep-2020, 133.80, 135.20, 136.70, 132.55, 136.25, 135.65, 134.43, 1116872, 1501.42, 25030, 577546, 51.71
CUBEXTUB, EQ, 28-Sep-2020, 10.95, 11.60, 11.90, 10.55, 11.80, 11.80, 11.61, 9971, 1.16, 64, 5870, 58.87
CUMMINSIND, EQ, 28-Sep-2020, 446.75, 453.70, 454.55, 443.50, 446.80, 446.35, 448.53, 1274121, 5714.83, 18090, 525798, 41.27
CUPID, EQ, 28-Sep-2020, 211.85, 216.85, 224.50, 216.00, 219.00, 221.40, 220.34, 61431, 135.36, 2000, 31177, 50.75
CYBERTECH, EQ, 28-Sep-2020, 63.05, 63.25, 63.80, 60.75, 62.45, 62.30, 62.47, 71021, 44.36, 1096, 41533, 58.48
CYIENT, EQ, 28-Sep-2020, 384.00, 389.00, 397.75, 388.00, 392.70, 392.50, 392.86, 218493, 858.36, 5864, 68498, 31.35
DAAWAT, EQ, 28-Sep-2020, 50.50, 50.85, 53.00, 50.80, 52.90, 52.80, 52.08, 1045270, 544.41, 5440, 419161, 40.10
DABUR, EQ, 28-Sep-2020, 492.60, 494.95, 504.65, 492.05, 503.05, 503.25, 499.05, 2319668, 11576.25, 36538, 481483, 20.76
DALBHARAT, EQ, 28-Sep-2020, 752.35, 762.80, 779.00, 755.60, 775.25, 775.20, 771.15, 209045, 1612.04, 5486, 180842, 86.51
DALMIASUG, EQ, 28-Sep-2020, 124.15, 126.40, 130.40, 125.30, 128.00, 128.45, 128.04, 152719, 195.55, 3624, 42673, 27.94
DAMODARIND, EQ, 28-Sep-2020, 24.10, 23.40, 24.90, 22.75, 23.25, 23.05, 23.05, 14947, 3.44, 36, 14074, 94.16
DATAMATICS, EQ, 28-Sep-2020, 75.20, 77.80, 78.95, 76.05, 78.95, 78.95, 78.45, 48246, 37.85, 461, 41175, 85.34
DBCORP, EQ, 28-Sep-2020, 76.55, 76.80, 78.90, 76.15, 77.45, 77.55, 77.52, 70965, 55.01, 1158, 28678, 40.41
DBL, EQ, 28-Sep-2020, 340.25, 350.00, 354.00, 341.10, 344.40, 345.00, 346.95, 100565, 348.91, 3937, 37168, 36.96
DBREALTY, EQ, 28-Sep-2020, 6.65, 6.80, 6.90, 6.65, 6.65, 6.75, 6.76, 160280, 10.84, 483, 83602, 52.16
DBSTOCKBRO, EQ, 28-Sep-2020, 9.30, 9.75, 9.75, 8.85, 9.00, 9.00, 8.92, 724, 0.06, 12, 532, 73.48
DCAL, EQ, 28-Sep-2020, 152.55, 160.15, 160.15, 155.30, 159.70, 159.80, 159.14, 610095, 970.90, 5265, 307077, 50.33
DCBBANK, EQ, 28-Sep-2020, 81.45, 82.00, 83.25, 81.40, 81.85, 81.90, 82.11, 2537283, 2083.27, 16053, 1301426, 51.29
DCM, EQ, 28-Sep-2020, 19.35, 19.10, 19.50, 19.00, 19.10, 19.15, 19.24, 3537, 0.68, 55, 2177, 61.55
DCMNVL, EQ, 28-Sep-2020, 24.85, 24.60, 25.35, 24.50, 24.80, 24.95, 24.99, 6599, 1.65, 35, 4944, 74.92
DCMSHRIRAM, EQ, 28-Sep-2020, 364.30, 366.15, 373.80, 364.30, 371.00, 369.30, 369.44, 28588, 105.62, 1007, 16714, 58.47
DCW, EQ, 28-Sep-2020, 15.30, 15.30, 15.80, 14.90, 15.15, 15.15, 15.38, 410635, 63.14, 1092, 276046, 67.22
DECCANCE, EQ, 28-Sep-2020, 271.40, 278.00, 285.00, 272.00, 282.50, 280.50, 277.33, 34382, 95.35, 1266, 22480, 65.38
DEEPAKFERT, EQ, 28-Sep-2020, 149.25, 151.60, 154.55, 150.30, 152.50, 152.40, 152.92, 372263, 569.26, 8313, 106554, 28.62
DEEPAKNTR, EQ, 28-Sep-2020, 801.15, 809.00, 844.00, 806.00, 838.00, 838.55, 829.91, 1438549, 11938.61, 41747, 289543, 20.13
DEEPIND, EQ, 28-Sep-2020, 69.70, 71.35, 72.45, 69.90, 69.95, 70.15, 70.52, 14644, 10.33, 429, 9992, 68.23
DELTACORP, EQ, 28-Sep-2020, 104.15, 105.45, 109.00, 105.40, 107.50, 106.75, 107.20, 1027368, 1101.30, 12247, 500410, 48.71
DELTAMAGNT, EQ, 28-Sep-2020, 18.00, 18.00, 18.90, 18.00, 18.80, 18.75, 18.57, 678, 0.13, 14, 473, 69.76
DEN, EQ, 28-Sep-2020, 67.70, 68.80, 71.05, 68.15, 71.05, 71.05, 70.54, 44516, 31.40, 365, 32040, 71.97
DENORA, EQ, 28-Sep-2020, 209.30, 212.00, 217.85, 211.25, 215.90, 215.65, 214.03, 1383, 2.96, 86, 856, 61.89
DEVIT, SM, 28-Sep-2020, 112.00, 112.00, 114.95, 112.00, 114.95, 114.95, 113.48, 3000, 3.40, 2, 3000, 100.00
DFMFOODS, EQ, 28-Sep-2020, 344.40, 347.55, 356.00, 345.80, 353.00, 351.20, 350.78, 56066, 196.67, 2142, 27897, 49.76
DHAMPURSUG, EQ, 28-Sep-2020, 133.50, 133.95, 140.85, 133.95, 139.60, 139.60, 138.21, 544794, 752.98, 5099, 278070, 51.04
DHANBANK, EQ, 28-Sep-2020, 12.50, 12.55, 13.10, 12.40, 12.85, 12.80, 12.73, 657801, 83.72, 1537, 308016, 46.83
DHANILOANS, N1, 28-Sep-2020, 992.80, 1002.00, 1006.30, 986.80, 1006.01, 1005.93, 1003.91, 171, 1.72, 10, 161, 94.15
DHANILOANS, N2, 28-Sep-2020, 1090.00, 1112.00, 1113.00, 1100.00, 1100.00, 1104.60, 1112.18, 2049, 22.79, 17, 2049, 100.00
DHANILOANS, N3, 28-Sep-2020, 959.00, 960.00, 960.00, 960.00, 960.00, 960.00, 960.00, 10, 0.10, 2, 10, 100.00
DHANILOANS, N4, 28-Sep-2020, 918.00, 901.00, 911.00, 901.00, 911.00, 911.00, 906.00, 20, 0.18, 2, 20, 100.00
DHANUKA, EQ, 28-Sep-2020, 744.10, 750.00, 755.90, 738.30, 740.00, 741.80, 745.65, 56793, 423.48, 5374, 28058, 49.40
DHARSUGAR, EQ, 28-Sep-2020, 4.60, 4.40, 4.70, 4.40, 4.50, 4.55, 4.56, 6879, 0.31, 25, 5246, 76.26
DHFL, EQ, 28-Sep-2020, 12.90, 12.95, 13.45, 12.80, 13.05, 13.10, 13.11, 319254, 41.86, 1283, 166818, 52.25
DHFL, N4, 28-Sep-2020, 323.80, 323.50, 323.50, 323.50, 323.50, 323.50, 323.50, 1, 0.00, 1, 1, 100.00
DHFL, N6, 28-Sep-2020, 255.01, 300.06, 300.06, 266.00, 266.00, 266.00, 283.03, 2, 0.01, 2, 1, 50.00
DHFL, NC, 28-Sep-2020, 290.00, 290.00, 290.00, 290.00, 290.00, 290.00, 290.00, 50, 0.15, 1, 50, 100.00
DHFL, NP, 28-Sep-2020, 299.00, 309.80, 310.00, 282.00, 282.50, 282.66, 285.35, 2360, 6.73, 12, 2264, 95.93
DHFL, NQ, 28-Sep-2020, 271.90, 289.99, 289.99, 255.00, 255.00, 256.81, 262.72, 2766, 7.27, 31, 2408, 87.06
DHFL, NU, 28-Sep-2020, 280.00, 301.00, 301.70, 301.00, 301.70, 301.70, 301.47, 150, 0.45, 3, 150, 100.00
DHFL, NX, 28-Sep-2020, 290.00, 272.05, 272.05, 260.00, 260.00, 260.00, 260.43, 1000, 2.60, 4, 1000, 100.00
DHUNINV, EQ, 28-Sep-2020, 213.45, 221.95, 221.95, 213.95, 217.00, 215.20, 216.04, 1936, 4.18, 120, 1271, 65.65
DIAMONDYD, EQ, 28-Sep-2020, 614.65, 624.80, 624.80, 603.60, 605.00, 610.55, 616.41, 3195, 19.69, 362, 2243, 70.20
DICIND, EQ, 28-Sep-2020, 379.40, 379.40, 388.00, 378.40, 386.00, 385.00, 382.40, 3726, 14.25, 215, 3109, 83.44
DIGISPICE, EQ, 28-Sep-2020, 7.90, 8.20, 8.25, 7.55, 7.75, 7.70, 7.74, 26572, 2.06, 61, 13084, 49.24
DISHTV, EQ, 28-Sep-2020, 12.65, 12.70, 13.25, 12.70, 13.25, 13.25, 13.20, 6297140, 831.01, 6941, 4696316, 74.58
DIVISLAB, EQ, 28-Sep-2020, 3060.75, 3100.00, 3130.00, 3021.65, 3089.00, 3097.15, 3079.24, 1269287, 39084.40, 59254, 280629, 22.11
DIXON, EQ, 28-Sep-2020, 8793.40, 9000.00, 9100.00, 8880.00, 9060.05, 9008.85, 9005.57, 30596, 2755.34, 8129, 12785, 41.79
DLF, EQ, 28-Sep-2020, 151.35, 153.00, 158.40, 152.65, 157.70, 157.70, 155.05, 10507683, 16292.35, 56923, 1613183, 15.35
DLINKINDIA, EQ, 28-Sep-2020, 101.60, 102.00, 104.95, 102.00, 104.30, 104.30, 103.91, 88102, 91.54, 2052, 40108, 45.52
DMART, EQ, 28-Sep-2020, 2102.70, 2110.90, 2142.00, 2098.00, 2100.00, 2108.40, 2124.03, 357109, 7585.10, 15868, 146295, 40.97
DNAMEDIA, EQ, 28-Sep-2020, 0.55, 0.60, 0.60, 0.50, 0.55, 0.55, 0.53, 82424, 0.44, 39, 74894, 90.86
DOLAT, EQ, 28-Sep-2020, 47.80, 47.30, 51.00, 47.30, 50.25, 50.30, 49.85, 40081, 19.98, 648, 16258, 40.56
DOLLAR, EQ, 28-Sep-2020, 133.10, 137.95, 142.60, 135.45, 139.80, 139.55, 140.00, 85243, 119.34, 1966, 30592, 35.89
DONEAR, EQ, 28-Sep-2020, 25.90, 26.50, 26.70, 25.55, 25.85, 25.85, 25.99, 19227, 5.00, 223, 12476, 64.89
DPABHUSHAN, SM, 28-Sep-2020, 91.00, 77.00, 90.50, 77.00, 90.50, 90.50, 85.16, 28000, 23.84, 5, 24000, 85.71
DPSCLTD, EQ, 28-Sep-2020, 13.20, 13.00, 13.85, 13.00, 13.55, 13.75, 13.62, 38176, 5.20, 114, 36220, 94.88
DPWIRES, EQ, 28-Sep-2020, 57.70, 56.25, 60.55, 56.25, 59.50, 59.45, 60.34, 4174, 2.52, 25, 4119, 98.68
DQE, EQ, 28-Sep-2020, 1.30, 1.35, 1.35, 1.25, 1.25, 1.25, 1.27, 15093, 0.19, 15, 15058, 99.77
DREDGECORP, EQ, 28-Sep-2020, 259.40, 262.10, 264.55, 260.00, 260.85, 261.35, 262.00, 41298, 108.20, 1777, 11659, 28.23
DRREDDY, EQ, 28-Sep-2020, 5112.20, 5199.95, 5200.00, 5090.80, 5125.00, 5129.85, 5139.35, 2497630, 128361.93, 117300, 183822, 7.36
DRSDILIP, SM, 28-Sep-2020, 68.75, 70.50, 70.50, 70.50, 70.50, 70.50, 70.50, 4800, 3.38, 2, 4800, 100.00
DSML, SM, 28-Sep-2020, 11.80, 12.30, 12.30, 12.20, 12.20, 12.20, 12.25, 12000, 1.47, 2, 0, 0.00
DSSL, EQ, 28-Sep-2020, 29.20, 29.40, 29.60, 28.20, 29.00, 29.00, 29.25, 12827, 3.75, 102, 10272, 80.08
DTIL, EQ, 28-Sep-2020, 239.25, 248.95, 254.55, 241.05, 251.75, 251.05, 248.49, 4552, 11.31, 219, 3630, 79.75
DUCON, EQ, 28-Sep-2020, 4.00, 3.90, 4.05, 3.90, 3.95, 3.95, 3.99, 21761, 0.87, 47, 17937, 82.43
DWARKESH, EQ, 28-Sep-2020, 26.40, 26.50, 28.40, 26.50, 28.05, 27.95, 27.84, 677112, 188.53, 2222, 446097, 65.88
DYNAMATECH, EQ, 28-Sep-2020, 713.95, 717.10, 740.20, 717.10, 728.45, 722.25, 728.21, 5982, 43.56, 686, 2646, 44.23
DYNPRO, EQ, 28-Sep-2020, 260.30, 262.85, 273.80, 252.35, 257.90, 256.80, 265.35, 200773, 532.76, 6275, 78981, 39.34
E2E, SM, 28-Sep-2020, 30.25, 31.75, 31.75, 31.75, 31.75, 31.75, 31.75, 2000, 0.64, 1, 2000, 100.00
EASTSILK, EQ, 28-Sep-2020, 1.10, 1.10, 1.15, 1.05, 1.10, 1.10, 1.12, 11720, 0.13, 22, 11710, 99.91
EBBETF0423, EQ, 28-Sep-2020, 1082.86, 1083.00, 1084.99, 1081.95, 1084.00, 1084.13, 1084.67, 9428, 102.26, 81, 8103, 85.95
EBBETF0425, EQ, 28-Sep-2020, 994.10, 993.05, 995.30, 993.00, 993.51, 993.79, 994.97, 12570, 125.07, 48, 2705, 21.52
EBBETF0430, EQ, 28-Sep-2020, 1099.99, 1101.90, 1101.95, 1097.00, 1101.94, 1101.41, 1100.37, 16283, 179.17, 87, 15907, 97.69
EBBETF0431, EQ, 28-Sep-2020, 990.54, 992.10, 993.40, 991.00, 991.70, 991.77, 992.69, 22856, 226.89, 92, 20209, 88.42
EBIXFOREX, EQ, 28-Sep-2020, 432.80, 434.05, 434.05, 393.25, 396.00, 396.15, 405.23, 13211, 53.54, 1027, 8482, 64.20
